transaction_id,sender_person_id,sender_account_id,receiver_person_id,receiver_account_id,transaction_datetime,amount_inr,transaction_type,bank_id,branch_id,reference,location_id,case_id
TXN-0013739,P-000771,AC-000771,P-001555,AC-001555,2026-06-08 18:54:51,79361,RTGS,BOK-UCO,BR-115,UTR-4912052703,,CR-2026-2013
TXN-0013740,P-001075,AC-001075,P-000171,AC-000171,2026-01-06 01:00:08,65219,UPI,BOK-IDFC,BR-194,UTR-4410701747,,CR-2026-2020
TXN-0013741,P-001146,AC-001146,P-001653,AC-001653,2026-03-22 00:22:52,199912,UPI,BOK-BOB,BR-078,UTR-4165356123,,CR-2026-2014
TXN-0013742,P-000305,AC-000305,P-000777,AC-000777,2026-05-04 12:13:08,67047,CASH,BOK-FED,BR-164,UTR-8586768503,,
TXN-0013743,P-001584,AC-001584,P-001759,AC-001759,2026-08-10 18:28:15,74996,TRANSFER,BOK-ESAF,BR-201,UTR-8566633206,,
TXN-0013744,P-001555,AC-001555,P-000973,AC-000973,2026-06-07 08:13:15,73746,NEFT,BOK-BOB,BR-006,UTR-5075785020,,
TXN-0013745,P-000670,AC-000670,P-000247,AC-000247,2026-08-29 11:12:25,14550,UPI,BOK-IB,BR-206,UTR-1917281067,,CR-2026-2017
TXN-0013746,P-000310,AC-000310,P-000247,AC-000247,2026-03-15 21:03:29,75631,UPI,BOK-IB,BR-206,UTR-5617046353,,
TXN-0013747,P-001713,AC-001713,P-001766,AC-001766,2026-03-06 07:15:55,182576,TRANSFER,BOK-CBI,BR-050,UTR-9928284244,,
TXN-0013748,P-000557,AC-000557,P-001853,AC-001853,2026-07-27 00:11:07,116029,TRANSFER,BOK-BOB,BR-103,UTR-1641444266,L-000182,CR-2026-2014
TXN-0013749,P-000897,AC-000897,P-001195,AC-001195,2026-04-03 23:58:22,4147,UPI,BOK-UCO,BR-071,UTR-9713334727,,
TXN-0013750,P-001926,AC-001926,P-001438,AC-001438,2026-06-07 13:44:58,131579,TRANSFER,BOK-RBL,BR-153,UTR-6415137410,,
TXN-0013751,P-000528,AC-000528,P-000114,AC-000114,2026-03-03 07:24:56,150326,TRANSFER,BOK-CAN,BR-020,UTR-2576938798,,CR-2026-2012
TXN-0013752,P-000655,AC-000655,P-000782,AC-000782,2026-01-18 05:51:40,16327,NEFT,BOK-ICICI,BR-189,UTR-2701986387,,
TXN-0013753,P-001611,AC-001611,P-001644,AC-001644,2026-06-06 19:35:01,131450,CASH,BOK-PNB,BR-102,UTR-9286054493,,CR-2026-2014
TXN-0013754,P-001041,AC-001041,P-000975,AC-000975,2026-02-13 16:54:56,96550,TRANSFER,BOK-UCO,BR-043,UTR-2475461637,,CR-2026-2018
TXN-0013755,P-000719,AC-000719,P-000361,AC-000361,2026-07-03 11:09:09,27261,TRANSFER,BOK-HDFC,BR-204,UTR-1531648612,,
TXN-0013756,P-001831,AC-001831,P-000367,AC-000367,2026-03-19 23:04:21,168365,UPI,BOK-IB,BR-062,UTR-5810766233,,
TXN-0013757,P-001972,AC-001972,P-001115,AC-001115,2026-04-20 12:12:18,9665,TRANSFER,BOK-UCO,BR-056,UTR-9127553921,,
TXN-0013758,P-000100,AC-000100,P-001826,AC-001826,2026-05-16 21:48:04,63551,TRANSFER,BOK-CBI,BR-099,UTR-9823924751,,CR-2026-2009
TXN-0013759,P-000684,AC-000684,P-000816,AC-000816,2026-07-06 21:53:04,77302,UPI,BOK-DBS,BR-064,UTR-5269216955,,CR-2026-2017
TXN-0013760,P-000308,AC-000308,P-000047,AC-000047,2026-01-04 15:07:59,68450,TRANSFER,BOK-IB,BR-168,UTR-6664509556,,CR-2026-2018
TXN-0013761,P-000767,AC-000767,P-001256,AC-001256,2026-02-24 06:25:34,62422,TRANSFER,BOK-DBS,BR-076,UTR-9346204413,,
TXN-0013762,P-001531,AC-001531,P-000866,AC-000866,2026-01-03 08:18:05,78319,UPI,BOK-CBI,BR-186,UTR-7650066475,,
TXN-0013763,P-001301,AC-001301,P-000561,AC-000561,2026-07-28 15:40:16,159866,TRANSFER,BOK-HDFC,BR-003,UTR-3896853388,,CR-2026-2001
TXN-0013764,P-000470,AC-000470,P-001772,AC-001772,2026-07-17 05:52:35,65951,TRANSFER,BOK-INDUS,BR-042,UTR-4060904586,,
TXN-0013765,P-000891,AC-000891,P-001682,AC-001682,2026-05-19 16:12:13,72842,UPI,BOK-ICICI,BR-006,UTR-3109094468,,CR-2026-2013
TXN-0013766,P-000954,AC-000954,P-000860,AC-000860,2026-05-04 04:06:00,67035,UPI,BOK-SBI,BR-051,UTR-6166792233,,CR-2026-2020
TXN-0013767,P-001826,AC-001826,P-000443,AC-000443,2026-01-19 01:27:02,58998,UPI,BOK-BOA,BR-176,UTR-4622808505,,
TXN-0013768,P-001779,AC-001779,P-001851,AC-001851,2026-04-13 05:11:57,73561,TRANSFER,BOK-IDFC,BR-060,UTR-4806468438,,CR-2026-2003
TXN-0013769,P-001997,AC-001997,P-000549,AC-000549,2026-06-19 07:10:29,148533,CASH,BOK-AXIS,BR-059,UTR-1031859758,,CR-2026-2001
TXN-0013770,P-001606,AC-001606,P-001145,AC-001145,2026-06-20 01:53:21,35928,RTGS,BOK-KVB,BR-007,UTR-9067437445,,
TXN-0013771,P-000028,AC-000028,P-000327,AC-000327,2026-08-22 02:38:59,192851,UPI,BOK-IB,BR-106,UTR-7964733416,,
TXN-0013772,P-000870,AC-000870,P-000788,AC-000788,2026-02-24 20:43:47,183864,TRANSFER,BOK-YES,BR-148,UTR-6295127686,,
TXN-0013773,P-001762,AC-001762,P-001966,AC-001966,2026-02-25 18:18:50,226220,RTGS,BOK-CBI,BR-213,UTR-1861795814,,
TXN-0013774,P-001304,AC-001304,P-001263,AC-001263,2026-02-28 02:55:20,130926,NEFT,BOK-BOA,BR-095,UTR-3115652864,,
TXN-0013775,P-001448,AC-001448,P-000119,AC-000119,2026-03-19 02:26:24,207964,TRANSFER,BOK-ESAF,BR-048,UTR-7422424176,,
TXN-0013776,P-000958,AC-000958,P-000520,AC-000520,2026-01-11 17:39:48,15497,TRANSFER,BOK-SBI,BR-198,UTR-3770864632,,CR-2026-2006
TXN-0013777,P-000732,AC-000732,P-000945,AC-000945,2026-05-13 12:40:51,61568,TRANSFER,BOK-KVB,BR-014,UTR-2547855673,,
TXN-0013778,P-001738,AC-001738,P-000390,AC-000390,2026-08-30 05:31:14,70597,UPI,BOK-CUB,BR-024,UTR-5511077565,,
TXN-0013779,P-001440,AC-001440,P-001320,AC-001320,2026-02-15 08:43:43,232911,TRANSFER,BOK-SBI,BR-172,UTR-8004318558,,
TXN-0013780,P-001825,AC-001825,P-001824,AC-001824,2026-07-17 03:18:37,109168,UPI,BOK-PNB,BR-017,UTR-9563263658,,
TXN-0013781,P-001362,AC-001362,P-001122,AC-001122,2026-01-31 07:10:12,151730,TRANSFER,BOK-ICICI,BR-197,UTR-3052432738,,CR-2026-2019
TXN-0013782,P-001711,AC-001711,P-001545,AC-001545,2026-01-21 05:55:19,91764,UPI,BOK-KVB,BR-019,UTR-2930678226,,
TXN-0013783,P-000085,AC-000085,P-001044,AC-001044,2026-06-30 03:48:56,78868,TRANSFER,BOK-PNB,BR-091,UTR-6163977019,L-000044,
TXN-0013784,P-000305,AC-000305,P-000193,AC-000193,2026-04-04 07:56:09,134721,NEFT,BOK-BOB,BR-047,UTR-4805281421,,CR-2026-2011
TXN-0013785,P-001686,AC-001686,P-000430,AC-000430,2026-08-02 00:32:44,145459,CASH,BOK-CUB,BR-123,UTR-4449325494,L-000042,CR-2026-2015
TXN-0013786,P-000719,AC-000719,P-001128,AC-001128,2026-08-26 16:03:47,42056,TRANSFER,BOK-YES,BR-055,UTR-9509687203,,
TXN-0013787,P-000428,AC-000428,P-001264,AC-001264,2026-02-26 09:04:09,177221,TRANSFER,BOK-PNB,BR-198,UTR-1239261644,L-000104,CR-2026-2012
TXN-0013788,P-000279,AC-000279,P-000795,AC-000795,2026-06-13 18:37:51,74296,TRANSFER,BOK-UCO,BR-071,UTR-1468887864,,
TXN-0013789,P-001160,AC-001160,P-000649,AC-000649,2026-07-13 08:34:50,46545,NEFT,BOK-AXIS,BR-079,UTR-5030178620,,
TXN-0013790,P-001979,AC-001979,P-001584,AC-001584,2026-01-10 09:57:52,78311,TRANSFER,BOK-PNB,BR-114,UTR-6599908692,,CR-2026-2008
TXN-0013791,P-001863,AC-001863,P-001136,AC-001136,2026-08-14 06:08:39,47542,RTGS,BOK-DBS,BR-148,UTR-4843189011,,
TXN-0013792,P-000211,AC-000211,P-001948,AC-001948,2026-02-11 08:22:24,247921,CASH,BOK-YES,BR-180,UTR-7784541535,,CR-2026-2019
TXN-0013793,P-000760,AC-000760,P-000901,AC-000901,2026-06-05 23:33:43,64709,TRANSFER,BOK-HDFC,BR-212,UTR-5582104554,,
TXN-0013794,P-001513,AC-001513,P-001472,AC-001472,2026-04-27 15:49:14,77847,NEFT,BOK-INDUS,BR-046,UTR-7403657250,,
TXN-0013795,P-001847,AC-001847,P-001863,AC-001863,2026-08-16 16:06:06,57126,NEFT,BOK-BOA,BR-131,UTR-9360724713,,
TXN-0013796,P-000902,AC-000902,P-001448,AC-001448,2026-07-10 10:52:32,176414,UPI,BOK-YES,BR-020,UTR-4615163518,L-000112,
TXN-0013797,P-000360,AC-000360,P-001933,AC-001933,2026-01-03 02:52:44,242812,NEFT,BOK-BOB,BR-190,UTR-5437564869,,CR-2026-2009
TXN-0013798,P-001813,AC-001813,P-001685,AC-001685,2026-06-21 15:18:07,128300,TRANSFER,BOK-KVB,BR-140,UTR-3082957722,,
TXN-0013799,P-000058,AC-000058,P-001039,AC-001039,2026-08-28 15:42:13,161837,RTGS,BOK-ESAF,BR-186,UTR-5363999088,,
TXN-0013800,P-001863,AC-001863,P-000756,AC-000756,2026-04-13 15:13:29,67752,RTGS,BOK-DBS,BR-033,UTR-8437643931,L-000033,
TXN-0013801,P-001642,AC-001642,P-001635,AC-001635,2026-03-19 09:15:06,47645,UPI,BOK-UCO,BR-210,UTR-7710562501,,CR-2026-2019
TXN-0013802,P-000127,AC-000127,P-001032,AC-001032,2026-05-20 18:31:19,79489,TRANSFER,BOK-INDUS,BR-002,UTR-8380395771,L-000082,CR-2026-2003
TXN-0013803,P-000710,AC-000710,P-000974,AC-000974,2026-03-31 12:21:00,32328,TRANSFER,BOK-CAN,BR-121,UTR-8910209533,,
TXN-0013804,P-001755,AC-001755,P-000172,AC-000172,2026-01-07 02:28:48,209701,TRANSFER,BOK-INDUS,BR-022,UTR-2387791758,,
TXN-0013805,P-000529,AC-000529,P-000826,AC-000826,2026-05-09 23:41:43,61694,RTGS,BOK-CBI,BR-151,UTR-8489418704,,CR-2026-2018
TXN-0013806,P-001593,AC-001593,P-001183,AC-001183,2026-07-01 00:32:09,151229,NEFT,BOK-BOA,BR-085,UTR-1787032512,,
TXN-0013807,P-000261,AC-000261,P-001226,AC-001226,2026-01-09 19:20:03,58865,UPI,BOK-CBI,BR-207,UTR-3261048639,,
TXN-0013808,P-001665,AC-001665,P-001032,AC-001032,2026-03-28 07:52:30,86161,UPI,BOK-INDUS,BR-002,UTR-6347762999,,CR-2026-2018
TXN-0013809,P-001886,AC-001886,P-000594,AC-000594,2026-06-13 06:49:28,204284,TRANSFER,BOK-CAN,BR-155,UTR-3155481017,,CR-2026-2017
TXN-0013810,P-000936,AC-000936,P-000637,AC-000637,2026-08-09 19:14:32,10756,NEFT,BOK-FED,BR-193,UTR-4668311575,,
TXN-0013811,P-000880,AC-000880,P-001718,AC-001718,2026-07-10 10:41:25,154342,UPI,BOK-RBL,BR-050,UTR-3269198420,,
TXN-0013812,P-000574,AC-000574,P-001775,AC-001775,2026-01-28 09:34:07,72364,CASH,BOK-UCO,BR-034,UTR-6504921866,,
TXN-0013813,P-001104,AC-001104,P-001351,AC-001351,2026-01-26 08:24:06,73277,RTGS,BOK-IDFC,BR-097,UTR-4705861141,,CR-2026-2012
TXN-0013814,P-001636,AC-001636,P-000720,AC-000720,2026-01-17 23:05:52,6883,UPI,BOK-SBI,BR-160,UTR-1825526097,,CR-2026-2019
TXN-0013815,P-001056,AC-001056,P-001468,AC-001468,2026-04-15 02:04:56,225760,NEFT,BOK-YES,BR-053,UTR-5575343708,,CR-2026-2016
TXN-0013816,P-000357,AC-000357,P-001956,AC-001956,2026-08-07 04:31:47,71332,RTGS,BOK-DBS,BR-078,UTR-9736801865,L-000161,
TXN-0013817,P-000773,AC-000773,P-000941,AC-000941,2026-03-05 11:31:36,115528,NEFT,BOK-HDFC,BR-176,UTR-7919614918,,
TXN-0013818,P-001824,AC-001824,P-000279,AC-000279,2026-01-07 23:43:51,80873,TRANSFER,BOK-ESAF,BR-145,UTR-4983687417,,CR-2026-2004
TXN-0013819,P-001928,AC-001928,P-000585,AC-000585,2026-07-14 14:05:35,78431,TRANSFER,BOK-KVB,BR-145,UTR-7564829545,,
TXN-0013820,P-001719,AC-001719,P-001029,AC-001029,2026-05-30 22:16:01,63582,TRANSFER,BOK-AXIS,BR-108,UTR-6843901295,L-000099,
TXN-0013821,P-000395,AC-000395,P-001115,AC-001115,2026-06-11 00:23:12,205884,NEFT,BOK-UCO,BR-056,UTR-2680844725,,
TXN-0013822,P-000575,AC-000575,P-000288,AC-000288,2026-05-13 23:06:51,173554,RTGS,BOK-YES,BR-034,UTR-5872805226,,
TXN-0013823,P-001719,AC-001719,P-001029,AC-001029,2026-03-31 14:13:17,64080,UPI,BOK-AXIS,BR-108,UTR-4585851031,,
TXN-0013824,P-001448,AC-001448,P-001369,AC-001369,2026-06-13 08:03:04,186732,CASH,BOK-AXIS,BR-092,UTR-4659479369,,
TXN-0013825,P-001198,AC-001198,P-001779,AC-001779,2026-03-04 01:40:25,24557,RTGS,BOK-ESAF,BR-007,UTR-1449559864,,
TXN-0013826,P-000786,AC-000786,P-000892,AC-000892,2026-07-05 01:35:12,74732,UPI,BOK-INDUS,BR-052,UTR-1573198170,,CR-2026-2008
TXN-0013827,P-000357,AC-000357,P-001516,AC-001516,2026-08-28 03:43:41,147552,UPI,BOK-DBS,BR-149,UTR-2798923474,,CR-2026-2011
TXN-0013828,P-001718,AC-001718,P-001748,AC-001748,2026-02-23 23:06:12,204423,UPI,BOK-YES,BR-058,UTR-5243421706,,
TXN-0013829,P-001288,AC-001288,P-001219,AC-001219,2026-06-10 19:03:38,78514,UPI,BOK-ESAF,BR-036,UTR-7025121893,,CR-2026-2012
TXN-0013830,P-001258,AC-001258,P-001847,AC-001847,2026-06-28 10:46:43,63704,UPI,BOK-IB,BR-059,UTR-2229825850,,
TXN-0013831,P-001928,AC-001928,P-000585,AC-000585,2026-08-29 22:17:54,81776,TRANSFER,BOK-KVB,BR-145,UTR-4462873291,,CR-2026-2005
TXN-0013832,P-000100,AC-000100,P-001826,AC-001826,2026-03-25 02:46:12,60957,UPI,BOK-CBI,BR-099,UTR-4564182452,,
TXN-0013833,P-000585,AC-000585,P-001719,AC-001719,2026-03-28 13:43:21,71870,TRANSFER,BOK-ESAF,BR-064,UTR-5094005662,,
TXN-0013834,P-001273,AC-001273,P-000894,AC-000894,2026-05-28 14:27:45,156406,CASH,BOK-CAN,BR-016,UTR-4741937549,,
TXN-0013835,P-000121,AC-000121,P-000045,AC-000045,2026-08-13 17:29:10,226290,TRANSFER,BOK-KVB,BR-115,UTR-2429258239,,
TXN-0013836,P-000639,AC-000639,P-000749,AC-000749,2026-05-01 08:45:27,81565,CASH,BOK-AXIS,BR-131,UTR-7847925490,,
TXN-0013837,P-001288,AC-001288,P-001219,AC-001219,2026-08-02 03:28:25,79813,UPI,BOK-ESAF,BR-036,UTR-3475364433,,
TXN-0013838,P-000279,AC-000279,P-000795,AC-000795,2026-05-20 09:41:25,75323,TRANSFER,BOK-UCO,BR-071,UTR-4365448563,,
TXN-0013839,P-000105,AC-000105,P-000427,AC-000427,2026-03-09 22:43:28,201684,NEFT,BOK-IB,BR-219,UTR-7935136691,L-000187,
TXN-0013840,P-000866,AC-000866,P-000442,AC-000442,2026-04-12 07:13:23,73724,TRANSFER,BOK-ICICI,BR-071,UTR-3678149605,L-000084,CR-2026-2020
TXN-0013841,P-001769,AC-001769,P-000390,AC-000390,2026-08-10 06:29:00,217160,TRANSFER,BOK-CUB,BR-024,UTR-6954809950,,CR-2026-2018
TXN-0013842,P-000390,AC-000390,P-000914,AC-000914,2026-04-29 07:48:27,65464,UPI,BOK-CAN,BR-122,UTR-1191674300,,
TXN-0013843,P-001555,AC-001555,P-000973,AC-000973,2026-07-12 14:34:31,74251,NEFT,BOK-BOB,BR-006,UTR-4060036359,,
TXN-0013844,P-001694,AC-001694,P-001553,AC-001553,2026-03-03 22:24:22,13367,TRANSFER,BOK-BOB,BR-103,UTR-7476587573,,
TXN-0013845,P-000767,AC-000767,P-001256,AC-001256,2026-03-25 11:02:47,58950,NEFT,BOK-DBS,BR-076,UTR-4849365901,,CR-2026-2016
TXN-0013846,P-000197,AC-000197,P-001407,AC-001407,2026-03-15 07:55:33,199756,NEFT,BOK-IB,BR-135,UTR-8576258694,,CR-2026-2016
TXN-0013847,P-001288,AC-001288,P-001219,AC-001219,2026-04-06 06:31:05,80592,CASH,BOK-ESAF,BR-036,UTR-5019224233,,CR-2026-2015
TXN-0013848,P-000561,AC-000561,P-001147,AC-001147,2026-01-31 01:59:30,234913,TRANSFER,BOK-IB,BR-078,UTR-9247117933,,
TXN-0013849,P-000618,AC-000618,P-000574,AC-000574,2026-03-07 08:03:46,80501,UPI,BOK-CAN,BR-141,UTR-2766888568,,
TXN-0013850,P-000633,AC-000633,P-001369,AC-001369,2026-03-18 19:02:17,10917,TRANSFER,BOK-AXIS,BR-092,UTR-9641744143,,
TXN-0013851,P-001724,AC-001724,P-000524,AC-000524,2026-02-14 16:29:32,222020,TRANSFER,BOK-PNB,BR-130,UTR-4903727731,,CR-2026-2016
TXN-0013852,P-001706,AC-001706,P-001685,AC-001685,2026-06-10 06:02:23,108990,CASH,BOK-KVB,BR-140,UTR-2762373244,,
TXN-0013853,P-001679,AC-001679,P-001267,AC-001267,2026-08-15 00:56:50,159867,RTGS,BOK-IB,BR-198,UTR-3710081595,,
TXN-0013854,P-000771,AC-000771,P-001555,AC-001555,2026-03-01 00:04:53,79716,UPI,BOK-UCO,BR-115,UTR-5462062948,,
TXN-0013855,P-001282,AC-001282,P-000520,AC-000520,2026-03-26 17:51:54,154882,UPI,BOK-SBI,BR-198,UTR-2272049462,,
TXN-0013856,P-001481,AC-001481,P-001795,AC-001795,2026-05-17 17:45:35,27112,TRANSFER,BOK-UCO,BR-042,UTR-2887341111,,
TXN-0013857,P-001284,AC-001284,P-001390,AC-001390,2026-01-07 05:19:07,163622,TRANSFER,BOK-CUB,BR-152,UTR-4314206650,,
TXN-0013858,P-000355,AC-000355,P-001429,AC-001429,2026-02-25 15:26:51,107438,CASH,BOK-AXIS,BR-168,UTR-9867351338,,
TXN-0013859,P-001520,AC-001520,P-001294,AC-001294,2026-08-24 10:47:11,233757,RTGS,BOK-CAN,BR-059,UTR-3322775158,,
TXN-0013860,P-001725,AC-001725,P-001522,AC-001522,2026-05-24 10:14:21,73577,UPI,BOK-ICICI,BR-046,UTR-8427522577,,
TXN-0013861,P-000704,AC-000704,P-001948,AC-001948,2026-02-21 20:44:20,16719,UPI,BOK-YES,BR-180,UTR-3242956878,L-000083,
TXN-0013862,P-001974,AC-001974,P-000898,AC-000898,2026-01-13 03:41:49,1113,UPI,BOK-RBL,BR-153,UTR-7392471763,,
TXN-0013863,P-001775,AC-001775,P-000732,AC-000732,2026-05-17 10:44:48,65088,NEFT,BOK-INDUS,BR-076,UTR-8341299149,,
TXN-0013864,P-000158,AC-000158,P-000096,AC-000096,2026-03-15 18:11:27,23183,UPI,BOK-DBS,BR-193,UTR-3672968724,,CR-2026-2008
TXN-0013865,P-001604,AC-001604,P-001114,AC-001114,2026-04-03 00:41:07,89021,TRANSFER,BOK-CAN,BR-003,UTR-9080431813,L-000130,
TXN-0013866,P-000278,AC-000278,P-001535,AC-001535,2026-03-10 12:09:59,150205,TRANSFER,BOK-UCO,BR-174,UTR-4907206861,,
TXN-0013867,P-001671,AC-001671,P-001554,AC-001554,2026-08-06 00:03:05,160523,TRANSFER,BOK-CAN,BR-050,UTR-9287978299,,CR-2026-2019
TXN-0013868,P-000940,AC-000940,P-000910,AC-000910,2026-04-26 11:40:22,117728,TRANSFER,BOK-CUB,BR-009,UTR-3212811033,,CR-2026-2020
TXN-0013869,P-001766,AC-001766,P-001747,AC-001747,2026-02-26 21:00:30,26545,CASH,BOK-IB,BR-009,UTR-6147611261,,
TXN-0013870,P-001584,AC-001584,P-001759,AC-001759,2026-07-28 10:39:22,76252,RTGS,BOK-ESAF,BR-201,UTR-6501338128,,CR-2026-2001
TXN-0013871,P-000798,AC-000798,P-000954,AC-000954,2026-06-18 06:06:31,71916,UPI,BOK-CAN,BR-163,UTR-7903077339,,
TXN-0013872,P-000535,AC-000535,P-001590,AC-001590,2026-07-26 16:12:37,218166,RTGS,BOK-CUB,BR-057,UTR-2573462921,,CR-2026-2018
TXN-0013873,P-001288,AC-001288,P-001219,AC-001219,2026-06-22 22:27:34,78564,RTGS,BOK-ESAF,BR-036,UTR-4683881006,,
TXN-0013874,P-000760,AC-000760,P-000901,AC-000901,2026-06-06 15:03:56,63172,TRANSFER,BOK-HDFC,BR-212,UTR-1379647548,L-000027,CR-2026-2012
TXN-0013875,P-001847,AC-001847,P-001863,AC-001863,2026-05-29 16:21:28,56708,CASH,BOK-BOA,BR-131,UTR-5841108363,,CR-2026-2007
TXN-0013876,P-000279,AC-000279,P-000795,AC-000795,2026-08-13 12:01:24,73719,TRANSFER,BOK-UCO,BR-071,UTR-9480579899,L-000006,
TXN-0013877,P-000375,AC-000375,P-000579,AC-000579,2026-07-11 01:02:41,6026,NEFT,BOK-ESAF,BR-161,UTR-7659961495,,CR-2026-2004
TXN-0013878,P-000891,AC-000891,P-000816,AC-000816,2026-08-24 06:05:48,84015,CASH,BOK-DBS,BR-064,UTR-8683928952,,
TXN-0013879,P-000584,AC-000584,P-000516,AC-000516,2026-04-11 09:43:01,12856,UPI,BOK-DBS,BR-005,UTR-7737082679,,
TXN-0013880,P-000312,AC-000312,P-001870,AC-001870,2026-04-01 21:23:10,51800,NEFT,BOK-CUB,BR-180,UTR-8690832914,,
TXN-0013881,P-000529,AC-000529,P-000826,AC-000826,2026-02-06 17:03:48,64709,TRANSFER,BOK-CBI,BR-151,UTR-3944086249,,
TXN-0013882,P-000141,AC-000141,P-001751,AC-001751,2026-06-20 12:41:25,43980,TRANSFER,BOK-IDFC,BR-149,UTR-9397057717,,CR-2026-2018
TXN-0013883,P-000358,AC-000358,P-001875,AC-001875,2026-08-04 00:17:00,50029,RTGS,BOK-UCO,BR-115,UTR-9737526480,,CR-2026-2009
TXN-0013884,P-000314,AC-000314,P-000684,AC-000684,2026-03-10 04:52:17,38176,TRANSFER,BOK-PNB,BR-108,UTR-2264665355,,CR-2026-2004
TXN-0013885,P-000786,AC-000786,P-001104,AC-001104,2026-08-15 07:26:54,173035,CASH,BOK-PNB,BR-030,UTR-9930154938,,CR-2026-2008
TXN-0013886,P-001535,AC-001535,P-001380,AC-001380,2026-07-15 18:31:07,121910,TRANSFER,BOK-SBI,BR-014,UTR-4236826432,,
TXN-0013887,P-000618,AC-000618,P-000574,AC-000574,2026-05-30 21:59:02,81784,UPI,BOK-CAN,BR-141,UTR-8288997202,,CR-2026-2001
TXN-0013888,P-001472,AC-001472,P-000501,AC-000501,2026-04-28 10:48:22,67683,TRANSFER,BOK-HDFC,BR-181,UTR-7949318105,,CR-2026-2007
TXN-0013889,P-000100,AC-000100,P-001826,AC-001826,2026-02-14 17:05:05,61111,CASH,BOK-CBI,BR-099,UTR-2077429287,,CR-2026-2015
TXN-0013890,P-001069,AC-001069,P-000277,AC-000277,2026-07-22 13:12:58,127075,TRANSFER,BOK-FED,BR-143,UTR-8305126252,,
TXN-0013891,P-001826,AC-001826,P-000639,AC-000639,2026-08-29 19:32:58,166906,UPI,BOK-ESAF,BR-058,UTR-5263562264,,
TXN-0013892,P-001048,AC-001048,P-000861,AC-000861,2026-03-26 16:26:55,105847,UPI,BOK-HDFC,BR-169,UTR-4497889388,,
TXN-0013893,P-000501,AC-000501,P-000477,AC-000477,2026-06-08 03:28:38,64751,UPI,BOK-FED,BR-067,UTR-5245636419,L-000161,CR-2026-2007
TXN-0013894,P-000855,AC-000855,P-001801,AC-001801,2026-05-06 03:11:31,95989,RTGS,BOK-HDFC,BR-193,UTR-5921216661,,
TXN-0013895,P-000210,AC-000210,P-001049,AC-001049,2026-01-27 10:31:10,229333,RTGS,BOK-AXIS,BR-044,UTR-3189066941,,CR-2026-2012
TXN-0013896,P-001824,AC-001824,P-000279,AC-000279,2026-06-03 16:42:02,80502,TRANSFER,BOK-ESAF,BR-145,UTR-1497954297,,
TXN-0013897,P-000175,AC-000175,P-000903,AC-000903,2026-02-01 10:59:04,205696,UPI,BOK-BOA,BR-160,UTR-1588326383,,
TXN-0013898,P-001884,AC-001884,P-001429,AC-001429,2026-01-19 20:29:19,53146,CASH,BOK-AXIS,BR-168,UTR-8814418182,,
TXN-0013899,P-000279,AC-000279,P-000795,AC-000795,2026-01-23 03:15:05,74989,TRANSFER,BOK-UCO,BR-071,UTR-9551131845,,
TXN-0013900,P-000464,AC-000464,P-001760,AC-001760,2026-03-24 01:14:42,141934,UPI,BOK-SBI,BR-054,UTR-9754357028,,
TXN-0013901,P-000968,AC-000968,P-000297,AC-000297,2026-05-18 02:17:46,143770,CASH,BOK-FED,BR-186,UTR-6101126156,,
TXN-0013902,P-001811,AC-001811,P-000977,AC-000977,2026-06-13 02:29:34,240597,UPI,BOK-FED,BR-136,UTR-4898058458,,CR-2026-2003
TXN-0013903,P-000610,AC-000610,P-000205,AC-000205,2026-08-04 20:43:04,229272,CASH,BOK-KVB,BR-167,UTR-3029127544,,
TXN-0013904,P-000954,AC-000954,P-000860,AC-000860,2026-06-07 20:28:23,67375,TRANSFER,BOK-SBI,BR-051,UTR-3473968746,,
TXN-0013905,P-000458,AC-000458,P-000484,AC-000484,2026-05-16 08:33:03,119254,UPI,BOK-PNB,BR-053,UTR-2296361998,,
TXN-0013906,P-001841,AC-001841,P-001701,AC-001701,2026-01-30 11:51:12,124621,TRANSFER,BOK-HDFC,BR-199,UTR-8687821001,,
TXN-0013907,P-000896,AC-000896,P-000205,AC-000205,2026-06-20 12:28:32,230570,UPI,BOK-KVB,BR-167,UTR-2610672667,L-000037,
TXN-0013908,P-000891,AC-000891,P-000760,AC-000760,2026-01-13 13:09:06,171020,UPI,BOK-SBI,BR-208,UTR-6278601407,L-000138,CR-2026-2013
TXN-0013909,P-000005,AC-000005,P-000102,AC-000102,2026-06-20 22:49:36,141454,CASH,BOK-ICICI,BR-042,UTR-9067562044,,
TXN-0013910,P-000484,AC-000484,P-000430,AC-000430,2026-06-07 17:00:17,60921,CASH,BOK-CUB,BR-123,UTR-5451078475,,CR-2026-2005
TXN-0013911,P-000771,AC-000771,P-001555,AC-001555,2026-01-01 15:26:29,78062,TRANSFER,BOK-UCO,BR-115,UTR-6676172702,,CR-2026-2013
TXN-0013912,P-000998,AC-000998,P-001947,AC-001947,2026-02-20 10:17:50,182875,UPI,BOK-IB,BR-083,UTR-9893596007,,
TXN-0013913,P-001863,AC-001863,P-001136,AC-001136,2026-06-26 02:29:02,49975,RTGS,BOK-DBS,BR-148,UTR-9300597475,,CR-2026-2007
TXN-0013914,P-000973,AC-000973,P-000100,AC-000100,2026-01-25 20:04:06,69518,TRANSFER,BOK-SBI,BR-116,UTR-7369363439,,
