call_id,caller_person_id,caller_phone_id,caller_phone,receiver_person_id,receiver_phone_id,receiver_phone,call_datetime,duration_seconds,call_type,cell_tower_id,cell_tower_location_id,cell_tower_location,case_id
CAL-0029476,P-000603,PH-000125,+91-8536649878,P-001554,PH-000593,+91-3745843845,2026-05-30 08:44:04,576,INCOMING,TWR-0217,L-000138,"Port Area, Madurai",
CAL-0029477,P-001263,PH-000502,+91-8634234619,P-000296,PH-000830,+91-9953766014,2026-07-25 20:24:05,1441,INCOMING,TWR-0105,L-000167,"Old Town, Dindigul",
CAL-0029478,P-001125,PH-000459,+91-8985725459,P-001234,PH-000903,+91-8011100051,2026-05-24 06:54:44,124,OUTGOING,TWR-0052,L-000167,"Old Town, Dindigul",CR-2026-2013
CAL-0029479,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-06-24 21:03:52,382,INCOMING,TWR-0097,L-000163,"SIPCOT, Hosur",
CAL-0029480,P-001032,PH-000381,+91-1025625889,P-000034,PH-000561,+91-7601467238,2026-06-07 03:36:48,1599,OUTGOING,TWR-0139,L-000086,"Old Town, Kanniyakumari",CR-2026-2005
CAL-0029481,P-001809,PH-000676,+91-2705102876,P-002000,PH-000836,+91-0392051460,2026-05-14 09:05:50,987,OUTGOING,TWR-0282,L-000012,"Bus Stand, Madurai",
CAL-0029482,P-001388,PH-000099,+91-1387592712,P-000310,PH-000047,+91-0904217762,2026-01-19 07:03:34,2797,OUTGOING,TWR-0273,L-000130,"Auto Nagar, Nagapattinam",
CAL-0029483,P-000399,PH-000833,+91-8996986091,P-000030,PH-000927,+91-9617015959,2026-08-27 23:49:06,1324,OUTGOING,TWR-0385,L-000102,"Industrial Estate, Hosur",
CAL-0029484,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-07-12 01:21:51,1407,OUTGOING,TWR-0218,L-000105,"Bypass, Tirunelveli",CR-2026-2020
CAL-0029485,P-000493,PH-000317,+91-3553380339,P-001104,PH-000458,+91-2271133228,2026-04-16 05:53:03,244,OUTGOING,TWR-0333,L-000096,"Warehouse Zone, Tiruchirappalli",
CAL-0029486,P-001353,PH-000863,+91-1239728351,P-000344,PH-000277,+91-7766575460,2026-06-06 23:35:45,39,INCOMING,TWR-0161,L-000009,"Highway Junction, Krishnagiri",
CAL-0029487,P-000603,PH-000125,+91-8536649878,P-001071,PH-000573,+91-1759025176,2026-01-15 07:02:03,3012,OUTGOING,TWR-0074,L-000012,"Bus Stand, Madurai",
CAL-0029488,P-001296,PH-000830,+91-9953766014,P-001616,PH-000567,+91-2588358681,2026-03-13 03:35:22,3132,OUTGOING,TWR-0031,L-000165,"Ring Road, Krishnagiri",CR-2026-2006
CAL-0029489,P-001251,PH-000173,+91-9081081866,P-001818,PH-000949,+91-4292501058,2026-05-22 07:48:28,3588,OUTGOING,TWR-0074,L-000066,"Grain Market, Nagercoil",
CAL-0029490,P-001125,PH-000459,+91-8985725459,P-000144,PH-000781,+91-5622949381,2026-06-11 04:49:05,0,MISSED,TWR-0391,L-000010,"Railway Station, Erode",
CAL-0029491,P-001440,PH-000141,+91-5612481569,P-001703,PH-000364,+91-5011117830,2026-05-16 13:32:48,653,INCOMING,TWR-0243,L-000015,"SIPCOT, Kanniyakumari",CR-2026-2007
CAL-0029492,P-000773,PH-000995,+91-6121377306,P-000054,PH-000431,+91-0848100184,2026-05-31 04:36:11,764,OUTGOING,TWR-0336,L-000072,"Warehouse Zone, Erode",CR-2026-2018
CAL-0029493,P-000286,PH-000738,+91-1588863677,P-001758,PH-000847,+91-9776889362,2026-05-12 13:20:37,1319,INCOMING,TWR-0223,L-000160,"Industrial Estate, Thoothukudi",
CAL-0029494,P-001565,PH-000210,+91-2737158698,P-001839,PH-000645,+91-8360854566,2026-03-03 05:49:43,3115,INCOMING,TWR-0228,L-000151,"Warehouse Zone, Salem",
CAL-0029495,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-05-24 07:00:53,640,INCOMING,TWR-0244,L-000114,"Ring Road, Thanjavur",CR-2026-2011
CAL-0029496,P-001251,PH-000173,+91-9081081866,P-001818,PH-000949,+91-4292501058,2026-05-15 23:35:52,2636,INCOMING,TWR-0282,L-000072,"Warehouse Zone, Erode",
CAL-0029497,P-000006,PH-000545,+91-2849824741,P-001580,PH-000305,+91-7090063353,2026-01-29 03:57:20,2628,OUTGOING,TWR-0290,L-000020,"Residential Colony, Karur",CR-2026-2014
CAL-0029498,P-001578,PH-000896,+91-3666777675,P-001193,PH-000206,+91-8510174907,2026-02-14 04:24:56,3247,OUTGOING,TWR-0317,L-000054,"Warehouse Zone, Cuddalore",
CAL-0029499,P-001005,PH-000555,+91-8529894062,P-001446,PH-000375,+91-6714628314,2026-08-30 18:05:50,3376,INCOMING,TWR-0295,L-000091,"Industrial Estate, Nagapattinam",
CAL-0029500,P-001251,PH-000173,+91-9081081866,P-001442,PH-000537,+91-1009438822,2026-07-13 14:21:46,2547,OUTGOING,TWR-0109,L-000036,"Port Area, Dindigul",
CAL-0029501,P-001398,PH-000773,+91-9258796434,P-001760,PH-000610,+91-1187181335,2026-06-02 03:25:11,1298,OUTGOING,TWR-0039,L-000105,"Bypass, Tirunelveli",
CAL-0029502,P-000683,PH-000721,+91-4091508632,P-000514,PH-000157,+91-4564494856,2026-05-18 23:18:38,2935,OUTGOING,TWR-0218,L-000062,"Port Area, Chennai",CR-2026-2008
CAL-0029503,P-001440,PH-000141,+91-5612481569,P-001703,PH-000364,+91-5011117830,2026-08-17 22:43:00,0,MISSED,TWR-0239,L-000105,"Bypass, Tirunelveli",
CAL-0029504,P-000540,PH-000916,+91-6652548374,P-000322,PH-000592,+91-6711148375,2026-07-24 10:37:27,3220,INCOMING,TWR-0146,L-000023,"Bus Stand, Kanniyakumari",
CAL-0029505,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-07-25 21:37:22,2318,OUTGOING,TWR-0130,L-000173,"Technology Park, Madurai",
CAL-0029506,P-000267,PH-000366,+91-6492151826,P-000677,PH-000952,+91-0271122182,2026-05-18 20:51:19,1639,INCOMING,TWR-0314,L-000061,"Old Town, Tiruchirappalli",CR-2026-2017
CAL-0029507,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-03-04 21:20:59,1945,OUTGOING,TWR-0235,L-000023,"Bus Stand, Kanniyakumari",CR-2026-2008
CAL-0029508,P-001005,PH-000555,+91-8529894062,P-001446,PH-000375,+91-6714628314,2026-03-01 19:32:06,2088,INCOMING,TWR-0397,L-000092,"Old Town, Cuddalore",
CAL-0029509,P-000687,PH-000812,+91-2906032020,P-001323,PH-000744,+91-3524103977,2026-08-24 17:19:11,617,INCOMING,TWR-0051,L-000021,"Old Town, Coimbatore",
CAL-0029510,P-001466,PH-000356,+91-0523302764,P-000499,PH-000494,+91-2091179112,2026-05-21 14:44:33,3584,INCOMING,TWR-0273,L-000181,"Highway Junction, Chennai",CR-2026-2008
CAL-0029511,P-000817,PH-000771,+91-3348458714,P-000065,PH-000698,+91-2795596905,2026-07-09 10:10:19,1755,OUTGOING,TWR-0174,L-000089,"Ring Road, Krishnagiri",
CAL-0029512,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-04-15 05:05:43,550,INCOMING,TWR-0328,L-000105,"Bypass, Tirunelveli",CR-2026-2017
CAL-0029513,P-000603,PH-000125,+91-8536649878,P-000387,PH-000673,+91-1921342491,2026-06-18 00:41:37,2574,INCOMING,TWR-0315,L-000072,"Warehouse Zone, Erode",
CAL-0029514,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-01-16 19:10:27,893,OUTGOING,TWR-0337,L-000023,"Bus Stand, Kanniyakumari",
CAL-0029515,P-000603,PH-000125,+91-8536649878,P-001052,PH-000586,+91-5674300038,2026-08-15 16:13:05,3462,INCOMING,TWR-0302,L-000200,"Grain Market, Coimbatore",
CAL-0029516,P-001343,PH-000142,+91-8570027206,P-000248,PH-000527,+91-7541815632,2026-03-13 13:38:36,1365,OUTGOING,TWR-0172,L-000137,"Technology Park, Nagapattinam",
CAL-0029517,P-000371,PH-000134,+91-7139155963,P-000419,PH-000522,+91-7030376371,2026-05-29 14:18:51,855,OUTGOING,TWR-0293,L-000191,"IT Park, Cuddalore",
CAL-0029518,P-000290,PH-000222,+91-0182043397,P-001269,PH-000822,+91-6468677524,2026-03-07 17:07:34,3129,INCOMING,TWR-0071,L-000102,"Industrial Estate, Hosur",CR-2026-2019
CAL-0029519,P-001600,PH-000801,+91-2329028227,P-000326,PH-000264,+91-0501508124,2026-04-09 17:50:06,2187,INCOMING,TWR-0265,L-000152,"Warehouse Zone, Coimbatore",
CAL-0029520,P-000756,PH-000805,+91-0702608698,P-000621,PH-000618,+91-7651588157,2026-02-17 19:43:05,2755,OUTGOING,TWR-0267,L-000093,"Residential Colony, Krishnagiri",
CAL-0029521,P-000397,PH-000877,+91-4035263560,P-001674,PH-000203,+91-1085628843,2026-03-27 10:18:55,220,OUTGOING,TWR-0342,L-000021,"Old Town, Coimbatore",
CAL-0029522,P-000365,PH-000543,+91-6443098591,P-001629,PH-000194,+91-9180812135,2026-06-27 11:45:41,2182,INCOMING,TWR-0313,L-000157,"University Road, Chennai",CR-2026-2017
CAL-0029523,P-001459,PH-000865,+91-0908144152,P-001690,PH-000917,+91-4171581021,2026-03-04 16:57:09,2511,OUTGOING,TWR-0336,L-000114,"Ring Road, Thanjavur",CR-2026-2001
CAL-0029524,P-001652,PH-000139,+91-7606441343,P-001365,PH-000543,+91-6443098591,2026-07-02 21:04:19,2853,INCOMING,TWR-0229,L-000015,"SIPCOT, Kanniyakumari",
CAL-0029525,P-000708,PH-000326,+91-0857666567,P-000622,PH-000603,+91-5960945449,2026-05-07 17:18:10,2041,OUTGOING,TWR-0029,L-000184,"Market Road, Madurai",
CAL-0029526,P-000838,PH-000553,+91-5857567667,P-001601,PH-000653,+91-6241118600,2026-05-12 16:51:42,475,OUTGOING,TWR-0195,L-000054,"Warehouse Zone, Cuddalore",
CAL-0029527,P-000437,PH-000742,+91-5932971509,P-001407,PH-000323,+91-2706614982,2026-03-30 07:57:21,2869,OUTGOING,TWR-0248,L-000105,"Bypass, Tirunelveli",CR-2026-2003
CAL-0029528,P-000493,PH-000317,+91-3553380339,P-001104,PH-000458,+91-2271133228,2026-01-02 16:04:58,3122,OUTGOING,TWR-0014,L-000181,"Highway Junction, Chennai",
CAL-0029529,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-06-10 21:24:02,1959,INCOMING,TWR-0155,L-000085,"Warehouse Zone, Thanjavur",CR-2026-2008
CAL-0029530,P-001560,PH-000557,+91-5914975019,P-000170,PH-000085,+91-9042902572,2026-07-17 18:31:31,3546,OUTGOING,TWR-0191,L-000051,"Port Area, Nagapattinam",CR-2026-2014
CAL-0029531,P-001981,PH-000093,+91-2234232161,P-000747,PH-000183,+91-5016679984,2026-01-19 07:25:50,2110,INCOMING,TWR-0284,L-000120,"SIPCOT, Nagapattinam",
CAL-0029532,P-001816,PH-000963,+91-1339439457,P-000151,PH-000443,+91-2472863330,2026-06-16 15:54:38,40,INCOMING,TWR-0266,L-000148,"Highway Junction, Madurai",CR-2026-2012
CAL-0029533,P-000890,PH-000515,+91-7906477159,P-001485,PH-000251,+91-7911006512,2026-08-27 17:12:47,3402,INCOMING,TWR-0279,L-000147,"Port Area, Tiruchirappalli",
CAL-0029534,P-000542,PH-000240,+91-7030453194,P-001846,PH-000306,+91-3106005313,2026-03-19 15:01:51,1669,INCOMING,TWR-0184,L-000033,"Old Town, Erode",
CAL-0029535,P-000470,PH-000340,+91-9655553566,P-000993,PH-000158,+91-2572870320,2026-01-19 07:12:21,2784,OUTGOING,TWR-0132,L-000061,"Old Town, Tiruchirappalli",
CAL-0029536,P-000513,PH-000298,+91-7681511856,P-000148,PH-000175,+91-1722601645,2026-06-22 06:46:08,441,OUTGOING,TWR-0037,L-000165,"Ring Road, Krishnagiri",
CAL-0029537,P-001184,PH-000227,+91-1526546103,P-000951,PH-000980,+91-2361618808,2026-08-30 20:57:02,1983,OUTGOING,TWR-0296,L-000172,"Warehouse Zone, Chennai",
CAL-0029538,P-000344,PH-000277,+91-7766575460,P-001843,PH-000050,+91-6335693929,2026-08-14 23:37:35,2100,INCOMING,TWR-0236,L-000140,"IT Park, Karur",
CAL-0029539,P-001329,PH-000083,+91-6273014719,P-001847,PH-000646,+91-7664047350,2026-01-23 21:17:37,3376,OUTGOING,TWR-0159,L-000072,"Warehouse Zone, Erode",
CAL-0029540,P-000637,PH-000427,+91-1637618209,P-000703,PH-000364,+91-5011117830,2026-06-01 14:33:53,1854,OUTGOING,TWR-0242,L-000121,"Residential Colony, Nagercoil",
CAL-0029541,P-001886,PH-000650,+91-8634255638,P-000253,PH-000700,+91-5427820797,2026-01-15 15:12:54,3429,INCOMING,TWR-0183,L-000076,"Bus Stand, Cuddalore",CR-2026-2013
CAL-0029542,P-000151,PH-000443,+91-2472863330,P-001696,PH-000451,+91-1775662056,2026-01-27 13:42:47,1845,OUTGOING,TWR-0055,L-000069,"Ring Road, Erode",CR-2026-2017
CAL-0029543,P-001761,PH-000334,+91-6864622522,P-001512,PH-000749,+91-1249125652,2026-04-05 19:23:10,0,MISSED,TWR-0358,L-000193,"Grain Market, Tirunelveli",CR-2026-2020
CAL-0029544,P-001652,PH-000139,+91-7606441343,P-000724,PH-000565,+91-2047196094,2026-06-27 09:18:50,1607,OUTGOING,TWR-0137,L-000180,"SIPCOT, Vellore",
CAL-0029545,P-000616,PH-000567,+91-2588358681,P-001964,PH-000162,+91-3908926137,2026-07-19 08:26:56,2764,OUTGOING,TWR-0161,L-000023,"Bus Stand, Kanniyakumari",CR-2026-2005
CAL-0029546,P-001358,PH-000332,+91-8694611952,P-001450,PH-000236,+91-4743553795,2026-07-08 18:20:51,3492,OUTGOING,TWR-0142,L-000121,"Residential Colony, Nagercoil",CR-2026-2001
CAL-0029547,P-000004,PH-000231,+91-6718325823,P-001553,PH-000393,+91-5451052650,2026-04-11 21:19:02,2156,OUTGOING,TWR-0078,L-000082,"Highway Junction, Nagercoil",
CAL-0029548,P-000470,PH-000340,+91-9655553566,P-000993,PH-000145,+91-4316526693,2026-02-25 14:53:59,2774,OUTGOING,TWR-0191,L-000050,"Port Area, Madurai",
CAL-0029549,P-000039,PH-000350,+91-3414111593,P-000672,PH-000237,+91-0209700268,2026-02-28 23:54:20,1920,OUTGOING,TWR-0115,L-000131,"Warehouse Zone, Kanniyakumari",CR-2026-2016
CAL-0029550,P-001761,PH-000334,+91-6864622522,P-000192,PH-000097,+91-9552893891,2026-06-16 19:15:53,0,MISSED,TWR-0344,L-000190,"Residential Colony, Erode",CR-2026-2005
CAL-0029551,P-001184,PH-000227,+91-1526546103,P-001630,PH-000182,+91-7079334960,2026-07-28 05:40:16,666,OUTGOING,TWR-0146,L-000053,"Bypass, Madurai",CR-2026-2004
CAL-0029552,P-000425,PH-000213,+91-7702851961,P-001986,PH-000209,+91-5712661106,2026-05-29 00:57:29,112,INCOMING,TWR-0165,L-000105,"Bypass, Tirunelveli",
CAL-0029553,P-000664,PH-000829,+91-7692743811,P-001556,PH-000554,+91-0806129439,2026-02-18 08:27:24,654,INCOMING,TWR-0177,L-000091,"Industrial Estate, Nagapattinam",CR-2026-2018
CAL-0029554,P-000365,PH-000543,+91-6443098591,P-001628,PH-000354,+91-3772942095,2026-05-25 18:26:24,2844,INCOMING,TWR-0297,L-000088,"Bus Stand, Hosur",CR-2026-2020
CAL-0029555,P-001060,PH-000485,+91-1371576605,P-001179,PH-000648,+91-9529800615,2026-04-28 10:19:12,2809,OUTGOING,TWR-0072,L-000167,"Old Town, Dindigul",CR-2026-2007
CAL-0029556,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-04-27 00:23:34,3309,INCOMING,TWR-0255,L-000130,"Auto Nagar, Nagapattinam",CR-2026-2012
CAL-0029557,P-001181,PH-000199,+91-2081155626,P-001449,PH-000021,+91-0119470720,2026-08-17 20:30:11,2667,OUTGOING,TWR-0380,L-000196,"Textile Market, Karur",
CAL-0029558,P-000582,PH-000069,+91-4523805525,P-001422,PH-000735,+91-0487368269,2026-03-26 09:55:40,1129,OUTGOING,TWR-0086,L-000015,"SIPCOT, Kanniyakumari",
CAL-0029559,P-000094,PH-000513,+91-2608805017,P-000278,PH-000568,+91-2259572446,2026-04-28 20:49:37,950,INCOMING,TWR-0015,L-000092,"Old Town, Cuddalore",
CAL-0029560,P-001399,PH-000833,+91-8996986091,P-001482,PH-000617,+91-4353537513,2026-01-05 12:01:01,0,MISSED,TWR-0009,L-000190,"Residential Colony, Erode",CR-2026-2020
CAL-0029561,P-000679,PH-000379,+91-0163611284,P-001642,PH-000578,+91-8217661912,2026-02-26 21:31:17,2675,OUTGOING,TWR-0130,L-000086,"Old Town, Kanniyakumari",
CAL-0029562,P-001060,PH-000485,+91-1371576605,P-001179,PH-000648,+91-9529800615,2026-02-19 01:48:45,1697,OUTGOING,TWR-0005,L-000096,"Warehouse Zone, Tiruchirappalli",CR-2026-2009
CAL-0029563,P-000683,PH-000721,+91-4091508632,P-001829,PH-000542,+91-4878245569,2026-01-20 19:31:20,2977,OUTGOING,TWR-0084,L-000046,"Bus Stand, Thanjavur",
CAL-0029564,P-001886,PH-000650,+91-8634255638,P-000612,PH-000528,+91-6868507451,2026-08-25 07:21:51,2549,OUTGOING,TWR-0198,L-000134,"Technology Park, Salem",CR-2026-2014
CAL-0029565,P-001060,PH-000485,+91-1371576605,P-001179,PH-000648,+91-9529800615,2026-08-07 08:06:03,2235,OUTGOING,TWR-0127,L-000102,"Industrial Estate, Hosur",CR-2026-2013
CAL-0029566,P-001100,PH-000422,+91-0053424089,P-001204,PH-000333,+91-4364027011,2026-03-01 18:31:29,3103,INCOMING,TWR-0244,L-000180,"SIPCOT, Vellore",CR-2026-2004
CAL-0029567,P-001035,PH-000634,+91-7827411767,P-000470,PH-000340,+91-9655553566,2026-07-20 13:12:03,2982,INCOMING,TWR-0233,L-000021,"Old Town, Coimbatore",
CAL-0029568,P-000035,PH-000934,+91-3379766270,P-001863,PH-000146,+91-0089317342,2026-05-03 08:29:55,2762,INCOMING,TWR-0063,L-000026,"Bypass, Krishnagiri",
CAL-0029569,P-001894,PH-000926,+91-0442101750,P-000963,PH-000031,+91-4179291117,2026-02-25 13:56:00,951,OUTGOING,TWR-0240,L-000072,"Warehouse Zone, Erode",
CAL-0029570,P-000094,PH-000513,+91-2608805017,P-000278,PH-000568,+91-2259572446,2026-01-12 11:41:04,3253,OUTGOING,TWR-0262,L-000102,"Industrial Estate, Hosur",CR-2026-2004
CAL-0029571,P-000933,PH-000390,+91-7625153814,P-001721,PH-000463,+91-1274747219,2026-08-15 09:17:18,2597,OUTGOING,TWR-0218,L-000024,"Bus Stand, Tiruchirappalli",CR-2026-2005
CAL-0029572,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-08-13 11:13:17,1183,OUTGOING,TWR-0309,L-000119,"SIPCOT, Krishnagiri",
CAL-0029573,P-001639,PH-000746,+91-2371006876,P-000383,PH-000404,+91-1260432609,2026-08-20 16:19:48,3154,OUTGOING,TWR-0018,L-000053,"Bypass, Madurai",CR-2026-2011
CAL-0029574,P-000616,PH-000567,+91-2588358681,P-001964,PH-000162,+91-3908926137,2026-08-31 13:27:23,2982,INCOMING,TWR-0234,L-000102,"Industrial Estate, Hosur",
CAL-0029575,P-001440,PH-000141,+91-5612481569,P-001703,PH-000364,+91-5011117830,2026-04-07 03:45:02,308,OUTGOING,TWR-0024,L-000102,"Industrial Estate, Hosur",
CAL-0029576,P-000094,PH-000513,+91-2608805017,P-000278,PH-000956,+91-3700332285,2026-04-13 10:52:59,0,MISSED,TWR-0014,L-000009,"Highway Junction, Krishnagiri",CR-2026-2002
CAL-0029577,P-000115,PH-000406,+91-6708604145,P-001766,PH-000453,+91-4281139043,2026-06-11 12:44:14,1277,INCOMING,TWR-0085,L-000060,"Market Road, Salem",
CAL-0029578,P-000687,PH-000812,+91-2906032020,P-001323,PH-000744,+91-3524103977,2026-06-20 14:05:06,1162,OUTGOING,TWR-0087,L-000167,"Old Town, Dindigul",CR-2026-2020
CAL-0029579,P-000035,PH-000634,+91-7827411767,P-001863,PH-000146,+91-0089317342,2026-02-18 11:15:25,2139,OUTGOING,TWR-0240,L-000071,"Port Area, Madurai",
CAL-0029580,P-000780,PH-000571,+91-0231177533,P-001311,PH-000174,+91-1794549180,2026-05-07 16:14:49,3271,OUTGOING,TWR-0089,L-000028,"Auto Nagar, Chennai",
CAL-0029581,P-001531,PH-000572,+91-1266109410,P-001771,PH-000059,+91-3355486401,2026-06-18 22:53:37,0,MISSED,TWR-0306,L-000170,"Bus Stand, Karur",CR-2026-2001
CAL-0029582,P-001100,PH-000422,+91-0053424089,P-001204,PH-000333,+91-4364027011,2026-02-22 08:00:05,854,OUTGOING,TWR-0186,L-000194,"Industrial Estate, Nagercoil",CR-2026-2017
CAL-0029583,P-000747,PH-000183,+91-5016679984,P-001925,PH-000450,+91-2369036289,2026-07-29 23:24:07,1902,INCOMING,TWR-0303,L-000060,"Market Road, Salem",
CAL-0029584,P-000115,PH-000406,+91-6708604145,P-001766,PH-000689,+91-3862044851,2026-03-10 14:14:03,0,MISSED,TWR-0400,L-000015,"SIPCOT, Kanniyakumari",
CAL-0029585,P-000035,PH-000634,+91-7827411767,P-001863,PH-000146,+91-0089317342,2026-08-26 21:42:59,3116,OUTGOING,TWR-0087,L-000089,"Ring Road, Krishnagiri",
CAL-0029586,P-001712,PH-000782,+91-7359848840,P-001682,PH-000511,+91-0461172959,2026-04-05 00:01:38,542,OUTGOING,TWR-0121,L-000014,"Auto Nagar, Nagapattinam",CR-2026-2015
CAL-0029587,P-000768,PH-000432,+91-1862030366,P-001009,PH-000559,+91-4407931102,2026-03-22 16:06:21,303,OUTGOING,TWR-0127,L-000022,"IT Park, Madurai",
CAL-0029588,P-001981,PH-000093,+91-2234232161,P-000006,PH-000545,+91-2849824741,2026-04-06 00:56:34,2153,OUTGOING,TWR-0299,L-000009,"Highway Junction, Krishnagiri",
CAL-0029589,P-001555,PH-000446,+91-1096227284,P-000587,PH-000130,+91-3477866032,2026-06-22 13:40:26,199,OUTGOING,TWR-0100,L-000021,"Old Town, Coimbatore",CR-2026-2008
CAL-0029590,P-000163,PH-000287,+91-9966361863,P-000983,PH-000239,+91-6956201753,2026-06-04 04:10:03,732,OUTGOING,TWR-0073,L-000167,"Old Town, Dindigul",CR-2026-2020
CAL-0029591,P-001652,PH-000139,+91-7606441343,P-000625,PH-000605,+91-7070578360,2026-07-03 18:06:03,1852,OUTGOING,TWR-0337,L-000177,"Technology Park, Hosur",
CAL-0029592,P-001499,PH-000494,+91-2091179112,P-001235,PH-000072,+91-9297517028,2026-08-06 01:26:32,3391,INCOMING,TWR-0198,L-000104,"Bypass, Tiruchirappalli",
CAL-0029593,P-000900,PH-000695,+91-8720962893,P-001953,PH-000090,+91-2833898881,2026-05-12 03:38:49,2234,OUTGOING,TWR-0314,L-000175,"Port Area, Tiruchirappalli",CR-2026-2004
CAL-0029594,P-000039,PH-000350,+91-3414111593,P-000672,PH-000237,+91-0209700268,2026-07-10 09:15:09,1941,OUTGOING,TWR-0300,L-000192,"Bypass, Cuddalore",
CAL-0029595,P-000960,PH-000713,+91-7046226817,P-000448,PH-000808,+91-7425859177,2026-02-26 07:21:31,3269,OUTGOING,TWR-0219,L-000102,"Industrial Estate, Hosur",
CAL-0029596,P-000754,PH-000260,+91-8065333153,P-001978,PH-000937,+91-6919284552,2026-04-21 23:13:12,1036,OUTGOING,TWR-0101,L-000046,"Bus Stand, Thanjavur",
CAL-0029597,P-000636,PH-000408,+91-5347491624,P-001415,PH-000165,+91-0975923045,2026-08-09 21:09:07,1306,OUTGOING,TWR-0379,L-000024,"Bus Stand, Tiruchirappalli",CR-2026-2001
CAL-0029598,P-000582,PH-000069,+91-4523805525,P-001422,PH-000735,+91-0487368269,2026-07-11 06:25:47,544,OUTGOING,TWR-0123,L-000092,"Old Town, Cuddalore",
CAL-0029599,P-000528,PH-000135,+91-6321234764,P-000877,PH-000661,+91-3074645205,2026-07-09 14:13:16,761,OUTGOING,TWR-0285,L-000090,"Warehouse Zone, Salem",CR-2026-2002
CAL-0029600,P-000683,PH-000721,+91-4091508632,P-000553,PH-000393,+91-5451052650,2026-06-24 00:46:08,3464,INCOMING,TWR-0319,L-000130,"Auto Nagar, Nagapattinam",CR-2026-2005
CAL-0029601,P-000781,PH-000016,+91-3911192692,P-000283,PH-000563,+91-3288377441,2026-01-24 07:46:27,2841,OUTGOING,TWR-0027,L-000029,"Grain Market, Coimbatore",
CAL-0029602,P-000426,PH-000274,+91-3337363466,P-000033,PH-000609,+91-0440580935,2026-02-03 22:35:35,2759,OUTGOING,TWR-0073,L-000151,"Warehouse Zone, Salem",CR-2026-2009
CAL-0029603,P-001920,PH-000622,+91-1648712060,P-000687,PH-000812,+91-2906032020,2026-05-28 10:07:18,2639,OUTGOING,TWR-0295,L-000032,"Residential Colony, Nagapattinam",CR-2026-2004
CAL-0029604,P-000470,PH-000340,+91-9655553566,P-000993,PH-000145,+91-4316526693,2026-07-21 01:10:51,1520,OUTGOING,TWR-0138,L-000012,"Bus Stand, Madurai",
CAL-0029605,P-000891,PH-000483,+91-1096179817,P-001311,PH-000174,+91-1794549180,2026-01-23 20:02:14,2180,INCOMING,TWR-0079,L-000120,"SIPCOT, Nagapattinam",
CAL-0029606,P-001620,PH-000562,+91-4979162022,P-001943,PH-000020,+91-1286391741,2026-06-24 15:57:10,1091,INCOMING,TWR-0345,L-000102,"Industrial Estate, Hosur",CR-2026-2016
CAL-0029607,P-001125,PH-000459,+91-8985725459,P-000803,PH-000663,+91-5357788116,2026-01-31 19:47:48,0,MISSED,TWR-0380,L-000118,"Textile Market, Chennai",
CAL-0029608,P-000756,PH-000805,+91-0702608698,P-000182,PH-000911,+91-1597099625,2026-02-14 22:11:03,3137,OUTGOING,TWR-0326,L-000009,"Highway Junction, Krishnagiri",
CAL-0029609,P-000664,PH-000829,+91-7692743811,P-001556,PH-000554,+91-0806129439,2026-03-19 14:25:14,0,MISSED,TWR-0317,L-000063,"Market Road, Erode",
CAL-0029610,P-000652,PH-000139,+91-7606441343,P-000462,PH-000793,+91-9028515533,2026-06-03 22:33:21,173,INCOMING,TWR-0178,L-000166,"Old Town, Thoothukudi",
CAL-0029611,P-000616,PH-000567,+91-2588358681,P-001964,PH-000162,+91-3908926137,2026-03-13 12:27:59,2487,OUTGOING,TWR-0048,L-000130,"Auto Nagar, Nagapattinam",CR-2026-2006
