record_id,person_id,person_name,aliases,phone_id,phone_number,vehicle_id,vehicle_plate,location_id,location,organization_id,organization,target_person_id,target_person,event_type,event_date,amount_inr,notes,risk_score,case_id
REC-MA-0042996,P-001149,Ashok Reddy,,,,,,L-000102,"Industrial Estate, Hosur",,,,,LOCATION_PING,2026-01-21 15:29:45,,,98,CR-2026-2014
REC-MA-0042997,P-000481,Siddharth Bhat,,,,,,L-000023,"Bus Stand, Kanniyakumari",,,,,LOCATION_PING,2026-03-17 09:37:57,,,12,CR-2026-2002
REC-MA-0042998,P-001237,Kunal Joshi,,,,V-000036,BR-28-HD-2343,L-000072,"Warehouse Zone, Erode",O-000070,Orbit Freight Movers,,,REGISTRATION_RECORD,2026-07-20 11:40:37,,,94,CR-2026-2017
REC-MA-0042999,P-001018,Priya Pillai,,,,V-000423,HR-85-EA-4511,L-000009,"Highway Junction, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-06-29 06:18:40,,,76,
REC-MA-0043000,P-001406,Poonam Agarwal,,PH-000566,+91-0970527740,,,,,O-000136,Pinnacle Digital & Co,,,FINANCIAL_TXN,2026-04-02 13:08:18,84572,,51,CR-2026-2020
REC-MA-0043001,P-001224,Radhika Saha,,PH-000198,+91-3266678507,,,,,,,,,CALL_LOG,2026-06-08 17:41:37,,Repeated presence near restricted zone,65,
REC-MA-0043002,P-001653,Sanjay Joshi,,PH-000984,+91-1436438130,,,,,O-000059,Union Shipping Enterprises,,,FINANCIAL_TXN,2026-05-31 00:42:18,48462,,64,
REC-MA-0043003,P-000563,Sanjay Saha,,PH-000760,+91-5814888107,,,,,,,,,CALL_LOG,2026-08-28 00:23:59,,,39,
REC-MA-0043004,P-001382,Poonam Naidu,,PH-000630,+91-9951542144,,,,,,,,,CALL_LOG,2026-03-09 09:02:01,,Inconsistent address on record,50,CR-2026-2012
REC-MA-0043005,P-000193,Gaurav Khanna,,,,,,L-000162,"Industrial Estate, Thoothukudi",,,,,LOCATION_PING,2026-05-09 01:33:43,,,38,CR-2026-2010
REC-MA-0043006,P-000435,Arun Dutta,,,,,,L-000142,"Warehouse Zone, Dindigul",,,,,SIGHTING_REPORT,2026-05-08 07:32:24,,,38,CR-2026-2017
REC-MA-0043007,P-001734,Megha Chavan,,PH-000814,+91-9673794871,,,,,,,,,CALL_LOG,2026-04-25 19:48:44,,,83,
REC-MA-0043008,P-000042,Bhavna Deshmukh,,PH-000817,+91-1371184254,,,,,O-000084,Apex Exports Udyog,,,FINANCIAL_TXN,2026-01-12 01:57:58,249871,,28,
REC-MA-0043009,P-000409,Nikhil Bhat,,PH-000403,+91-3718923923,,,,,O-000119,Highland Textiles Ltd,,,FINANCIAL_TXN,2026-07-03 00:28:13,127260,,71,CR-2026-2012
REC-MA-0043010,P-001656,Tanvi Chopra,,,,,,L-000147,"Port Area, Tiruchirappalli",,,,,SIGHTING_REPORT,2026-03-05 23:57:24,,,72,
REC-MA-0043011,P-000355,Pranav Sharma,,PH-000858,+91-1169666725,,,,,O-000045,Crystal Shipping Group,,,FINANCIAL_TXN,2026-03-17 10:03:37,2944,,21,
REC-MA-0043012,P-001809,Siddharth Verma,,PH-000676,+91-2705102876,,,,,O-000019,Prime Retail Group,,,FINANCIAL_TXN,2026-08-17 02:38:43,31937,,63,
REC-MA-0043013,P-000891,Sandeep Bhattacharya,,PH-000483,+91-1096179817,,,,,,,,,CALL_LOG,2026-01-17 04:56:31,,,7,
REC-MA-0043014,P-000656,Meera Menon,,,,,,L-000130,"Auto Nagar, Nagapattinam",,,,,LOCATION_PING,2026-08-09 16:46:49,,Co-location with case-linked individual,34,
REC-MA-0043015,P-001978,Tanvi Joshi,,PH-000937,+91-6919284552,,,,,,,,,CALL_LOG,2026-05-17 19:57:43,,Frequent contact with flagged number,32,CR-2026-2004
REC-MA-0043016,P-000689,Rakesh Nayak,,PH-000523,+91-5398854728,,,,,,,,,CALL_LOG,2026-02-07 10:20:08,,,21,
REC-MA-0043017,P-000472,Kavita Natarajan,,PH-000295,+91-7901475469,,,,,O-000112,Vantage Construction Group,,,FINANCIAL_TXN,2026-02-01 01:57:25,144288,Frequent contact with flagged number,89,
REC-MA-0043018,P-001943,Ankit Bansal,,,,,,L-000046,"Bus Stand, Thanjavur",,,P-001162,Vaishnavi Venkatesh,LOCATION_PING,2026-04-07 17:48:51,,Documentation mismatch flagged,45,CR-2026-2007
REC-MA-0043019,P-000663,Prakash Gupta,,,,V-000698,UP-55-JH-2283,L-000012,"Bus Stand, Madurai",O-000208,Global Energy Udyog,,,REGISTRATION_RECORD,2026-02-12 17:28:40,,,72,CR-2026-2019
REC-MA-0043020,P-001969,Rakesh Shetty,,,,,,L-000105,"Bypass, Tirunelveli",,,,,LOCATION_PING,2026-02-14 06:28:48,,,39,CR-2026-2020
REC-MA-0043021,P-001818,Ritu Pawar,,PH-000949,+91-4292501058,,,,,O-000141,Vantage Importers Pvt Ltd,,,FINANCIAL_TXN,2026-04-07 22:55:52,217887,High frequency evening calls,29,
REC-MA-0043022,P-001410,Sonia Kamble,,,,V-000098,MP-27-HO-3436,L-000109,"IT Park, Erode",,,,,VEHICLE_MOVEMENT,2026-07-08 22:16:41,,,36,
REC-MA-0043023,P-000673,Chetan Naidu,,,,,,L-000012,"Bus Stand, Madurai",,,,,SIGHTING_REPORT,2026-08-13 04:44:42,,,78,
REC-MA-0043024,P-000530,Vandana Bose,,PH-000679,+91-4268774186,,,,,O-000181,Nexus Infrastructure Group,,,FINANCIAL_TXN,2026-03-22 14:35:51,170942,,74,
REC-MA-0043025,P-000187,Yash Sen,,,,V-000026,GJ-07-NU-9020,L-000021,"Old Town, Coimbatore",,,P-000884,Anjali Das,VEHICLE_MOVEMENT,2026-08-14 20:57:24,,,59,CR-2026-2005
REC-MA-0043026,P-001001,Rajesh Deshmukh,,,,V-000287,GJ-37-BH-8401,L-000050,"Port Area, Madurai",O-000248,Regal Shipping Group,,,REGISTRATION_RECORD,2026-08-11 07:02:10,,,62,CR-2026-2004
REC-MA-0043027,P-000367,Sourav Desai,,PH-000201,+91-8455048926,,,,,,,,,CALL_LOG,2026-03-09 08:04:48,,,50,
REC-MA-0043028,P-000039,Rakesh Pradhan,,,,V-000130,KA-05-OG-1060,L-000153,"University Road, Krishnagiri",O-000010,Nexus Pharma Movers,,,REGISTRATION_RECORD,2026-01-09 22:35:58,,,57,
REC-MA-0043029,P-000522,Tanvi Chavan,,,,V-000519,HR-54-RG-5820,L-000160,"Industrial Estate, Thoothukudi",,,,,VEHICLE_MOVEMENT,2026-06-20 10:05:17,,,52,CR-2026-2013
REC-MA-0043030,P-000077,Varun Shinde,,,,,,L-000153,"University Road, Krishnagiri",,,,,LOCATION_PING,2026-03-07 16:23:37,,,94,
REC-MA-0043031,P-000704,Lakshmi Murugan,"L. Murugan,Lakshmi M.,L M",PH-000361,+91-6201572018,,,,,O-000243,Eastern Energy Udyog,,,FINANCIAL_TXN,2026-04-18 05:59:03,18698,,95,CR-2026-2003
REC-MA-0043032,P-000413,Arjun Bose,,PH-000399,+91-8725686211,,,,,,,,,CALL_LOG,2026-05-14 00:47:52,,Inconsistent address on record,59,CR-2026-2016
REC-MA-0043033,P-000936,Sonia Pandey,,,,V-000221,AP-99-HX-2785,L-000189,"Industrial Estate, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-06-21 16:15:35,,,19,
REC-MA-0043034,P-001339,Deepak Dutta,,,,V-000188,UP-94-ZY-1328,L-000188,"Railway Station, Chennai",O-000196,National Trading Udyog,,,REGISTRATION_RECORD,2026-03-09 15:40:05,,,28,
REC-MA-0043035,P-001656,Tanvi Chopra,,,,,,L-000181,"Highway Junction, Chennai",,,,,LOCATION_PING,2026-08-25 15:09:04,,,54,
REC-MA-0043036,P-000603,Suresh Shetty,,,,,,L-000102,"Industrial Estate, Hosur",,,,,LOCATION_PING,2026-06-30 13:55:56,,,65,
REC-MA-0043037,P-000043,Rohit Ghosh,,,,,,L-000067,"Market Road, Nagercoil",,,P-000281,Amit Pradhan,LOCATION_PING,2026-02-25 22:52:39,,,59,
REC-MA-0043038,P-001506,Aarti Mukherjee,,,,,,L-000054,"Warehouse Zone, Cuddalore",,,,,SIGHTING_REPORT,2026-04-28 14:08:25,,,38,CR-2026-2013
REC-MA-0043039,P-001788,Poonam Ganesan,,PH-000395,+91-7024376545,,,,,O-000211,United Energy Traders,,,FINANCIAL_TXN,2026-02-14 03:20:33,10684,,29,
REC-MA-0043040,P-001513,Ramesh Chopra,,PH-000298,+91-7681511856,,,,,,,,,CALL_LOG,2026-07-01 00:50:59,,,49,CR-2026-2018
REC-MA-0043041,P-000633,Bharat Sundaram,,PH-000583,+91-3502385037,,,,,O-000015,Pinnacle Importers Group,,,FINANCIAL_TXN,2026-05-30 03:38:51,10529,,41,
REC-MA-0043042,P-001450,Megha Kulkarni,,,,V-000639,KA-58-SN-4604,L-000114,"Ring Road, Thanjavur",O-000051,Crystal Textiles Movers,,,REGISTRATION_RECORD,2026-04-23 23:01:49,,Contact cluster under observation,39,CR-2026-2015
REC-MA-0043043,P-000156,Nisha Kulkarni,,,,,,L-000130,"Auto Nagar, Nagapattinam",,,,,SIGHTING_REPORT,2026-04-12 06:56:02,,,50,
REC-MA-0043044,P-000838,Tanvi Patel,,,,V-000141,PB-13-MY-1667,L-000129,"Warehouse Zone, Nagercoil",,,P-000890,Rekha Yadav,VEHICLE_MOVEMENT,2026-03-16 14:35:46,,,13,
REC-MA-0043045,P-001324,Swati Rao,,PH-000880,+91-9060723111,,,,,O-000066,Crystal Automotive Group,,,FINANCIAL_TXN,2026-03-25 09:30:20,157046,Funds routed through multiple accounts,33,
REC-MA-0043046,P-001559,Pranav Swain,,PH-000482,+91-8664649111,,,,,,,,,CALL_LOG,2026-07-08 15:06:51,,,72,
REC-MA-0043047,P-001863,Manoj Pillai,,PH-000146,+91-0089317342,,,,,,,,,CALL_LOG,2026-04-20 02:06:03,,,100,CR-2026-2007
REC-MA-0043048,P-001190,Shreya Mukherjee,,,,V-000177,UP-53-KD-2453,L-000021,"Old Town, Coimbatore",O-000167,Apex Steel Enterprises,P-000134,Lakshmi Bose,REGISTRATION_RECORD,2026-03-07 19:46:36,,,8,
REC-MA-0043049,P-000993,Chandan Pawar,,PH-000158,+91-2572870320,,,,,O-000191,Orbit Financial Group,,,FINANCIAL_TXN,2026-04-26 16:25:37,73295,,46,
REC-MA-0043050,P-000806,Sunita Hegde,,,,,,L-000090,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-05-08 00:29:01,,,61,
REC-MA-0043051,P-000554,Anjali Naidu,,,,,,L-000157,"University Road, Chennai",,,,,LOCATION_PING,2026-03-05 08:00:41,,,89,
REC-MA-0043052,P-000889,Santosh Shinde,,PH-000881,+91-2712852464,,,,,O-000164,Orbit Trading & Co,,,FINANCIAL_TXN,2026-04-06 16:17:12,127710,,13,CR-2026-2011
REC-MA-0043053,P-000418,Meera Rajan,,,,V-000466,MP-56-IF-1235,L-000102,"Industrial Estate, Hosur",O-000046,Crystal Steel Pvt Ltd,,,REGISTRATION_RECORD,2026-01-09 23:28:33,,,77,CR-2026-2019
REC-MA-0043054,P-001818,Ritu Pawar,,,,V-000449,PB-64-EI-3040,L-000100,"Bypass, Cuddalore",,,,,VEHICLE_MOVEMENT,2026-06-22 19:40:14,,No prior record - routine entry,31,
REC-MA-0043055,P-000754,Neha Rajan,,,,,,L-000054,"Warehouse Zone, Cuddalore",,,,,SIGHTING_REPORT,2026-01-10 12:52:06,,,88,
REC-MA-0043056,P-000635,Suresh Kulkarni,,PH-000075,+91-8718637599,,,,,O-000007,Silver Financial & Co,,,FINANCIAL_TXN,2026-02-10 08:00:03,166363,,41,
REC-MA-0043057,P-001366,Lakshmi Gupta,,,,V-000623,CG-77-VT-2607,L-000012,"Bus Stand, Madurai",,,,,VEHICLE_MOVEMENT,2026-05-18 10:49:28,,,52,CR-2026-2017
REC-MA-0043058,P-001516,Ananya Pradhan,,,,V-000025,CG-59-RS-5539,L-000155,"Grain Market, Cuddalore",,,,,VEHICLE_MOVEMENT,2026-08-19 15:24:04,,,70,
REC-MA-0043059,P-001299,Arjun Bhat,,,,,,L-000155,"Grain Market, Cuddalore",,,,,SIGHTING_REPORT,2026-04-30 16:08:19,,,84,CR-2026-2009
REC-MA-0043060,P-001420,Neha Dutta,,,,V-000365,TS-17-EA-2614,L-000077,"Textile Market, Coimbatore",O-000098,Apex Steel Udyog,,,REGISTRATION_RECORD,2026-03-07 15:20:48,,,5,CR-2026-2005
REC-MA-0043061,P-001525,Jatin Bose,,,,V-000016,MP-69-QT-2031,L-000181,"Highway Junction, Chennai",O-000145,Crystal Distributors Group,,,REGISTRATION_RECORD,2026-02-28 11:05:55,,,29,
REC-MA-0043062,P-001986,Sonia Patil,,PH-000209,+91-5712661106,,,,,,,,,CALL_LOG,2026-02-27 14:56:34,,,71,CR-2026-2005
REC-MA-0043063,P-000595,Amit Venkatesh,"A. Venkatesh,Amit V.,A V",PH-000966,+91-7789431910,,,,,,,,,CALL_LOG,2026-05-30 13:19:50,,,63,
REC-MA-0043064,P-001270,Bhavna Pandey,,,,,,L-000149,"Residential Colony, Cuddalore",,,,,SIGHTING_REPORT,2026-09-01 03:48:05,,,59,
REC-MA-0043065,P-001229,Punit Shinde,,,,V-000118,AP-88-NC-6386,L-000052,"Bus Stand, Erode",,,,,VEHICLE_MOVEMENT,2026-01-13 17:55:59,,,85,
REC-MA-0043066,P-001631,Keshav Halder,,,,V-000541,MP-24-NC-1714,L-000181,"Highway Junction, Chennai",O-000064,Global Trading Pvt Ltd,P-001640,Kavita Kumar,REGISTRATION_RECORD,2026-07-03 01:11:06,,,75,CR-2026-2019
REC-MA-0043067,P-001577,Rakesh Kulkarni,,PH-000409,+91-7554110825,,,,,O-000171,Eastern Energy Group,,,FINANCIAL_TXN,2026-06-13 10:30:34,135638,,57,CR-2026-2003
REC-MA-0043068,P-000756,Anjali Pillai,,,,,,L-000184,"Market Road, Madurai",,,,,LOCATION_PING,2026-02-01 08:33:06,,,80,CR-2026-2018
REC-MA-0043069,P-001777,Vikram Menon,,,,,,L-000194,"Industrial Estate, Nagercoil",,,,,SIGHTING_REPORT,2026-02-24 01:22:04,,,40,CR-2026-2008
REC-MA-0043070,P-001849,Deepak Bhattacharya,,,,,,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,LOCATION_PING,2026-03-15 12:54:47,,,65,CR-2026-2001
REC-MA-0043071,P-001734,Megha Chavan,,,,,,L-000123,"Old Town, Krishnagiri",,,,,LOCATION_PING,2026-04-15 23:54:13,,,69,
REC-MA-0043072,P-001406,Poonam Agarwal,,PH-000566,+91-0970527740,,,,,,,,,CALL_LOG,2026-03-27 12:00:10,,,40,
REC-MA-0043073,P-000537,Pranav Tripathi,,PH-000437,+91-0225267711,,,,,O-000067,Orbit Construction Enterprises,,,FINANCIAL_TXN,2026-01-17 20:20:10,144319,,58,CR-2026-2009
REC-MA-0043074,P-000938,Neha Bhat,,PH-000580,+91-0344651241,,,,,O-000104,Trustline Distributors & Co,,,FINANCIAL_TXN,2026-04-07 00:15:04,187393,,100,CR-2026-2008
REC-MA-0043075,P-001652,Kirti Natarajan,,PH-000139,+91-7606441343,,,,,,,,,CALL_LOG,2026-02-02 19:53:58,,,100,
REC-MA-0043076,P-001766,Priya Yadav,,PH-000689,+91-3862044851,,,,,,,,,CALL_LOG,2026-01-19 07:28:07,,,45,
REC-MA-0043077,P-000280,Vaishnavi Deshmukh,,PH-000854,+91-9762637484,,,,,,,,,CALL_LOG,2026-04-20 06:49:19,,,72,CR-2026-2001
REC-MA-0043078,P-000637,Chandan Dubey,,,,,,L-000090,"Warehouse Zone, Salem",,,,,LOCATION_PING,2026-04-08 10:09:02,,,13,
REC-MA-0043079,P-001063,Aditya Pandey,,PH-000414,+91-7161768802,,,,,O-000176,Silver Importers Udyog,,,FINANCIAL_TXN,2026-08-14 18:10:49,206629,,68,CR-2026-2001
REC-MA-0043080,P-001951,Kunal Pillai,,PH-000790,+91-9409600356,,,,,,,P-001781,Anand Chauhan,CALL_LOG,2026-02-14 17:48:01,,,56,CR-2026-2012
REC-MA-0043081,P-000267,Sourav Hegde,"S. Hegde,Sourav H.,S H",,,V-000634,TN-44-FY-7538,L-000121,"Residential Colony, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-06-01 06:30:03,,,27,
REC-MA-0043082,P-001555,Ashok Naidu,,,,V-000208,KA-53-GH-7720,L-000114,"Ring Road, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-03-29 02:12:46,,,92,
REC-MA-0043083,P-000966,Neha Ghosh,,,,,,L-000016,"University Road, Karur",,,,,SIGHTING_REPORT,2026-05-18 08:19:24,,,33,CR-2026-2002
REC-MA-0043084,P-000069,Deepak Chavan,,,,V-000475,TN-48-QI-9739,L-000002,"Residential Colony, Thanjavur",,,,,VEHICLE_MOVEMENT,2026-03-20 06:47:59,,,59,
REC-MA-0043085,P-000679,Dinesh Sen,,PH-000379,+91-0163611284,,,,,O-000065,Silver Trading Udyog,,,FINANCIAL_TXN,2026-03-26 16:21:42,11383,,14,
REC-MA-0043086,P-001914,Shalini Agarwal,,,,V-000124,GJ-11-LZ-2507,L-000020,"Residential Colony, Karur",O-000182,Trustline Retail Pvt Ltd,,,REGISTRATION_RECORD,2026-08-25 18:44:31,,,25,
REC-MA-0043087,P-000626,Priya Pandey,,,,V-000488,TS-86-JU-3725,L-000130,"Auto Nagar, Nagapattinam",,,,,VEHICLE_MOVEMENT,2026-01-23 12:08:43,,,28,
REC-MA-0043088,P-001380,Anjali Chavan,,,,V-000227,KA-78-GH-2497,L-000021,"Old Town, Coimbatore",,,,,VEHICLE_MOVEMENT,2026-06-16 09:29:38,,,27,
REC-MA-0043089,P-001790,Poonam Reddy,,,,,,L-000147,"Port Area, Tiruchirappalli",,,P-001984,Simran Chakraborty,SIGHTING_REPORT,2026-05-28 18:07:05,,,32,
REC-MA-0043090,P-000689,Rakesh Nayak,,PH-000523,+91-5398854728,,,,,,,,,CALL_LOG,2026-01-09 23:34:44,,,45,CR-2026-2011
REC-MA-0043091,P-000575,Aman Pillai,,,,V-000220,PB-53-ZI-5761,L-000096,"Warehouse Zone, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-03-11 19:13:33,,Vehicle observed at loading bay,48,CR-2026-2001
REC-MA-0043092,P-000894,Divya Menon,,,,,,L-000092,"Old Town, Cuddalore",,,P-001638,Swati Kamath,SIGHTING_REPORT,2026-03-04 03:51:03,,,7,
REC-MA-0043093,P-001060,Bhavna Khanna,,PH-000485,+91-1371576605,,,,,O-000146,Vantage Retail Traders,,,FINANCIAL_TXN,2026-03-19 22:57:35,152845,,73,CR-2026-2014
REC-MA-0043094,P-000562,Vaishnavi Iyer,,,,V-000647,AP-15-IB-1764,L-000149,"Residential Colony, Cuddalore",O-000215,Crystal Steel Enterprises,,,REGISTRATION_RECORD,2026-07-07 22:25:06,,,41,CR-2026-2017
REC-MA-0043095,P-000891,Sandeep Bhattacharya,,,,V-000356,MP-24-FE-4507,L-000167,"Old Town, Dindigul",,,P-001269,Yash Joshi,VEHICLE_MOVEMENT,2026-05-24 21:10:58,,,20,CR-2026-2013
REC-MA-0043096,P-001967,Varun Reddy,,,,V-000386,UP-92-VS-6656,L-000023,"Bus Stand, Kanniyakumari",,,P-000282,Divya Chakraborty,VEHICLE_MOVEMENT,2026-08-11 23:52:08,,,77,
REC-MA-0043097,P-001435,Gaurav Kulkarni,,,,,,L-000056,"Warehouse Zone, Nagercoil",,,,,SIGHTING_REPORT,2026-03-19 07:36:04,,,40,
REC-MA-0043098,P-001617,Gaurav Das,,,,V-000270,UP-79-KA-1785,L-000121,"Residential Colony, Nagercoil",,,,,VEHICLE_MOVEMENT,2026-03-09 19:08:15,,,44,CR-2026-2009
REC-MA-0043099,P-001166,Shreya Halder,,,,V-000151,KL-86-HE-1658,L-000188,"Railway Station, Chennai",O-000205,Highland Importers Traders,,,REGISTRATION_RECORD,2026-05-04 03:50:48,,,51,
REC-MA-0043100,P-000080,Swati Prakash,,,,V-000651,HR-04-TJ-4714,L-000107,"Warehouse Zone, Tirunelveli",O-000050,Prime Trading & Co,,,REGISTRATION_RECORD,2026-08-31 09:02:47,,,39,
REC-MA-0043101,P-001146,Tanvi Dutta,,,,V-000319,RJ-74-FM-4631,L-000098,"Railway Station, Krishnagiri",,,,,VEHICLE_MOVEMENT,2026-03-10 00:07:03,,,42,CR-2026-2017
REC-MA-0043102,P-000395,Kiran Halder,,PH-000763,+91-4033399771,,,,,,,,,CALL_LOG,2026-08-03 16:13:43,,,31,
REC-MA-0043103,P-000419,Anil Subramanian,,,,,,L-000147,"Port Area, Tiruchirappalli",,,,,LOCATION_PING,2026-04-16 13:42:29,,No prior record - routine entry,54,CR-2026-2014
REC-MA-0043104,P-001231,Saurabh Bhattacharya,,PH-000653,+91-6241118600,,,,,O-000198,National Steel Udyog,,,FINANCIAL_TXN,2026-04-26 09:06:15,173824,,66,CR-2026-2011
REC-MA-0043105,P-000193,Gaurav Khanna,,,,,,L-000160,"Industrial Estate, Thoothukudi",,,P-001238,Meera Kulkarni,LOCATION_PING,2026-05-28 02:27:06,,Matches known alias spelling,29,CR-2026-2010
REC-MA-0043106,P-001787,Arun Murugan,,,,,,L-000181,"Highway Junction, Chennai",,,,,LOCATION_PING,2026-03-01 15:20:49,,,64,
REC-MA-0043107,P-000957,Nikhil Deshpande,,,,V-000299,WB-73-EX-2193,L-000050,"Port Area, Madurai",O-000097,Global Distributors Group,,,REGISTRATION_RECORD,2026-04-27 01:18:44,,Co-location with case-linked individual,64,
REC-MA-0043108,P-001574,Kirti Tripathi,,PH-000313,+91-9768389030,,,,,O-000009,Highland Infrastructure Movers,P-001803,Ravi Gaikwad,FINANCIAL_TXN,2026-01-07 16:37:17,209918,,36,CR-2026-2009
REC-MA-0043109,P-001420,Neha Dutta,,,,V-000094,MH-09-OT-5259,L-000102,"Industrial Estate, Hosur",,,,,VEHICLE_MOVEMENT,2026-04-26 00:55:34,,,32,CR-2026-2017
REC-MA-0043110,P-001651,Jatin Banerjee,,,,,,L-000131,"Warehouse Zone, Kanniyakumari",,,,,LOCATION_PING,2026-06-22 23:24:13,,,73,CR-2026-2012
REC-MA-0043111,P-001719,Aditya Gupta,,,,V-000037,MH-95-MT-7228,L-000079,"Warehouse Zone, Salem",O-000010,Nexus Pharma Movers,,,REGISTRATION_RECORD,2026-06-03 03:49:31,,,50,
REC-MA-0043112,P-001331,Prakash Mishra,,PH-000196,+91-1376037548,,,,,,,,,CALL_LOG,2026-01-06 08:06:35,,Contact cluster under observation,8,
REC-MA-0043113,P-001187,Vikram Kapoor,,,,V-000142,MP-35-XB-3242,L-000147,"Port Area, Tiruchirappalli",,,,,VEHICLE_MOVEMENT,2026-08-09 17:30:08,,,43,
REC-MA-0043114,P-000570,Jaya Ghosh,,PH-000073,+91-1406937515,,,,,,,,,CALL_LOG,2026-03-25 15:01:57,,,14,
REC-MA-0043115,P-000497,Ankit Agarwal,,PH-000859,+91-2145264712,,,,,O-000187,Summit Shipping Pvt Ltd,,,FINANCIAL_TXN,2026-02-27 04:17:54,17788,,63,CR-2026-2013
REC-MA-0043116,P-001299,Arjun Bhat,,,,V-000180,RJ-30-XB-3939,L-000167,"Old Town, Dindigul",O-000209,Regal Pharma Udyog,,,REGISTRATION_RECORD,2026-05-27 09:05:50,,,75,
REC-MA-0043117,P-000554,Anjali Naidu,,,,V-000156,MH-27-ML-4080,L-000015,"SIPCOT, Kanniyakumari",,,,,VEHICLE_MOVEMENT,2026-08-20 20:44:34,,,65,
REC-MA-0043118,P-002000,Rekha Shetty,,PH-000836,+91-0392051460,,,,,O-000081,Regal Shipping Traders,P-000128,Megha Saha,FINANCIAL_TXN,2026-06-24 22:13:40,143944,,59,CR-2026-2019
REC-MA-0043119,P-001581,Varun Singh,,,,V-000626,BR-24-LV-1943,L-000160,"Industrial Estate, Thoothukudi",O-000196,National Trading Udyog,,,REGISTRATION_RECORD,2026-08-24 02:47:00,,,52,
REC-MA-0043120,P-001577,Rakesh Kulkarni,,,,V-000461,WB-27-NK-5072,L-000106,"Railway Station, Hosur",,,P-001876,Megha Patil,VEHICLE_MOVEMENT,2026-02-17 12:20:53,,Inconsistent address on record,78,
REC-MA-0043121,P-001297,Dev Chauhan,,PH-000664,+91-1620281237,,,,,O-000008,Prime Shipping Enterprises,,,FINANCIAL_TXN,2026-05-22 23:40:31,151189,,94,
REC-MA-0043122,P-001503,Sandeep Mishra,,PH-000703,+91-9690282498,,,,,,,,,CALL_LOG,2026-06-22 08:36:21,,,72,CR-2026-2004
REC-MA-0043123,P-000964,Anjali Deshmukh,,,,V-000142,MP-35-XB-3242,L-000054,"Warehouse Zone, Cuddalore",O-000024,Highland Automotive Traders,,,REGISTRATION_RECORD,2026-02-10 18:17:14,,Repeated presence near restricted zone,29,CR-2026-2003
REC-MA-0043124,P-001766,Priya Yadav,,,,,,L-000020,"Residential Colony, Karur",,,,,LOCATION_PING,2026-04-07 10:50:39,,,10,
REC-MA-0043125,P-001785,Gopal Venkatesh,,,,V-000467,HR-47-PY-8259,L-000059,"IT Park, Chennai",,,,,VEHICLE_MOVEMENT,2026-01-28 21:55:38,,Documentation mismatch flagged,27,CR-2026-2013
REC-MA-0043126,P-001060,Bhavna Khanna,,,,,,L-000082,"Highway Junction, Nagercoil",,,,,SIGHTING_REPORT,2026-04-13 15:12:10,,,76,
REC-MA-0043127,P-001800,Simran Natarajan,,,,,,L-000153,"University Road, Krishnagiri",,,,,LOCATION_PING,2026-03-06 00:29:26,,,50,
REC-MA-0043128,P-000873,Dinesh Verma,,PH-000777,+91-6658833987,,,,,O-000082,Highland Infrastructure Ltd,,,FINANCIAL_TXN,2026-07-06 05:03:57,115654,,47,
REC-MA-0043129,P-000656,Meera Menon,,PH-000318,+91-6852701713,,,,,O-000099,Highland Freight Group,,,FINANCIAL_TXN,2026-05-26 11:35:51,124970,,13,
REC-MA-0043130,P-001685,Suresh Reddy,,PH-000947,+91-0615727682,,,,,,,,,CALL_LOG,2026-03-22 20:25:23,,,58,CR-2026-2018
REC-MA-0043131,P-000419,Anil Subramanian,,,,,,L-000141,"Textile Market, Salem",,,,,SIGHTING_REPORT,2026-07-29 09:12:03,,,40,CR-2026-2014
REC-MA-0043132,P-001608,Kirti Tiwari,,PH-000192,+91-1837455084,,,,,O-000068,Global Construction Traders,,,FINANCIAL_TXN,2026-06-24 21:04:49,149825,Matches known alias spelling,21,CR-2026-2018
REC-MA-0043133,P-001863,Manoj Pillai,,,,V-000460,TN-55-VX-2013,L-000165,"Ring Road, Krishnagiri",O-000035,Trustline Automotive Movers,,,REGISTRATION_RECORD,2026-02-03 11:18:40,,,52,CR-2026-2007
REC-MA-0043134,P-001506,Aarti Mukherjee,,,,,,L-000188,"Railway Station, Chennai",,,,,SIGHTING_REPORT,2026-06-01 07:44:58,,,19,
REC-MA-0043135,P-001197,Kiran Gupta,,,,,,L-000079,"Warehouse Zone, Salem",,,,,SIGHTING_REPORT,2026-08-01 13:07:11,,,77,
REC-MA-0043136,P-001728,Shreya Saha,,PH-000373,+91-3243298395,,,,,,,P-000901,Rohit Kumar,CALL_LOG,2026-07-13 14:11:45,,,94,
REC-MA-0043137,P-001321,Dinesh Kamath,,,,,,L-000098,"Railway Station, Krishnagiri",,,,,LOCATION_PING,2026-02-18 21:22:50,,,67,CR-2026-2019
REC-MA-0043138,P-000276,Lakshmi Subramanian,,PH-000376,+91-3598926256,,,,,O-000001,City Exports Traders,,,FINANCIAL_TXN,2026-05-18 00:43:06,118785,,40,
